//CoDeSys Mapping Export V1.2;;;;;
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name
//Important: change only first, third or fourth column in Excel or add variable name before first ;;;;;
;Коэффициент заполнения ШИМ (запись)@6;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW440;MU210_403
;Коэффициент заполнения ШИМ (запись)@7;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW441;MU210_403
;Коэффициент заполнения ШИМ (запись)@8;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW442;MU210_403
;Коэффициент заполнения ШИМ (запись)@9;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW443;MU210_403
;Коэффициент заполнения ШИМ (запись)@10;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW444;MU210_403
;Коэффициент заполнения ШИМ (запись)@11;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW445;MU210_403
;Коэффициент заполнения ШИМ (запись)@12;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW446;MU210_403
;Коэффициент заполнения ШИМ (запись)@13;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW447;MU210_403
;Коэффициент заполнения ШИМ (запись)@14;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW448;MU210_403
;Коэффициент заполнения ШИМ (запись)@15;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW449;MU210_403
;Коэффициент заполнения ШИМ (запись)@16;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW450;MU210_403
;Коэффициент заполнения ШИМ (запись)@17;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW451;MU210_403
;Коэффициент заполнения ШИМ (запись)@18;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW452;MU210_403
;Коэффициент заполнения ШИМ (запись)@19;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW453;MU210_403
;Коэффициент заполнения ШИМ (запись)@20;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW454;MU210_403
;Коэффициент заполнения ШИМ (запись)@21;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW455;MU210_403
;Коэффициент заполнения ШИМ (запись)@22;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW456;MU210_403
;Коэффициент заполнения ШИМ (запись)@23;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%QW457;MU210_403
;;;Канал для того, чтобы в мастере срабатывал IoDrvWriteOutputs, без этого не сработает опрос по команде \ восстановлению связи;%QX916.0;MU210_403_1
;Исключить модуль из опроса;;FALSE - включен, TRUE - выключен;%QX920.0;MU210_403_1
;Флаг ошибки;;Признак ошибки опроса модуля;%IX1416.0;MU210_403_1
;Битовая маска выходов (чтение);;;%ID355;MU210_403_1
;Выход 1;;;%IX1420.0;MU210_403_1
;Выход 2;;;%IX1420.1;MU210_403_1
;Выход 3;;;%IX1420.2;MU210_403_1
;Выход 4;;;%IX1420.3;MU210_403_1
;Выход 5;;;%IX1420.4;MU210_403_1
;Выход 6;;;%IX1420.5;MU210_403_1
;Выход 7;;;%IX1420.6;MU210_403_1
;Выход 8;;;%IX1420.7;MU210_403_1
;Выход 9;;;%IX1421.0;MU210_403_1
;Выход 10;;;%IX1421.1;MU210_403_1
;Выход 11;;;%IX1421.2;MU210_403_1
;Выход 12;;;%IX1421.3;MU210_403_1
;Выход 13;;;%IX1421.4;MU210_403_1
;Выход 14;;;%IX1421.5;MU210_403_1
;Выход 15;;;%IX1421.6;MU210_403_1
;Выход 16;;;%IX1421.7;MU210_403_1
;Выход 17;;;%IX1422.0;MU210_403_1
;Выход 18;;;%IX1422.1;MU210_403_1
;Выход 19;;;%IX1422.2;MU210_403_1
;Выход 20;;;%IX1422.3;MU210_403_1
;Выход 21;;;%IX1422.4;MU210_403_1
;Выход 22;;;%IX1422.5;MU210_403_1
;Выход 23;;;%IX1422.6;MU210_403_1
;Выход 24;;;%IX1422.7;MU210_403_1
;Битовая маска выходов (запись);;;%QD231;MU210_403_1
;Выход 1@1;;;%QX924.0;MU210_403_1
;Выход 2@1;;;%QX924.1;MU210_403_1
;Выход 3@1;;;%QX924.2;MU210_403_1
;Выход 4@1;;;%QX924.3;MU210_403_1
;Выход 5@1;;;%QX924.4;MU210_403_1
;Выход 6@1;;;%QX924.5;MU210_403_1
;Выход 7@1;;;%QX924.6;MU210_403_1
;Выход 8@1;;;%QX924.7;MU210_403_1
;Выход 9@1;;;%QX925.0;MU210_403_1
;Выход 10@1;;;%QX925.1;MU210_403_1
;Выход 11@1;;;%QX925.2;MU210_403_1
;Выход 12@1;;;%QX925.3;MU210_403_1
;Выход 13@1;;;%QX925.4;MU210_403_1
;Выход 14@1;;;%QX925.5;MU210_403_1
;Выход 15@1;;;%QX925.6;MU210_403_1
;Выход 16@1;;;%QX925.7;MU210_403_1
;Выход 17@1;;;%QX926.0;MU210_403_1
;Выход 18@1;;;%QX926.1;MU210_403_1
;Выход 19@1;;;%QX926.2;MU210_403_1
;Выход 20@1;;;%QX926.3;MU210_403_1
;Выход 21@1;;;%QX926.4;MU210_403_1
;Выход 22@1;;;%QX926.5;MU210_403_1
;Выход 23@1;;;%QX926.6;MU210_403_1
;Выход 24@1;;;%QX926.7;MU210_403_1
;Период ШИМ (чтение);мс;;%IW712;MU210_403_1
;Период ШИМ (чтение)@1;мс;;%IW713;MU210_403_1
;Период ШИМ (чтение)@2;мс;;%IW714;MU210_403_1
;Период ШИМ (чтение)@3;мс;;%IW715;MU210_403_1
;Период ШИМ (чтение)@4;мс;;%IW716;MU210_403_1
;Период ШИМ (чтение)@5;мс;;%IW717;MU210_403_1
;Период ШИМ (чтение)@6;мс;;%IW718;MU210_403_1
;Период ШИМ (чтение)@7;мс;;%IW719;MU210_403_1
;Период ШИМ (чтение)@8;мс;;%IW720;MU210_403_1
;Период ШИМ (чтение)@9;мс;;%IW721;MU210_403_1
;Период ШИМ (чтение)@10;мс;;%IW722;MU210_403_1
;Период ШИМ (чтение)@11;мс;;%IW723;MU210_403_1
;Период ШИМ (чтение)@12;мс;;%IW724;MU210_403_1
;Период ШИМ (чтение)@13;мс;;%IW725;MU210_403_1
;Период ШИМ (чтение)@14;мс;;%IW726;MU210_403_1
;Период ШИМ (чтение)@15;мс;;%IW727;MU210_403_1
;Период ШИМ (чтение)@16;мс;;%IW728;MU210_403_1
;Период ШИМ (чтение)@17;мс;;%IW729;MU210_403_1
;Период ШИМ (чтение)@18;мс;;%IW730;MU210_403_1
;Период ШИМ (чтение)@19;мс;;%IW731;MU210_403_1
;Период ШИМ (чтение)@20;мс;;%IW732;MU210_403_1
;Период ШИМ (чтение)@21;мс;;%IW733;MU210_403_1
;Период ШИМ (чтение)@22;мс;;%IW734;MU210_403_1
;Период ШИМ (чтение)@23;мс;;%IW735;MU210_403_1
;Период ШИМ (запись);мс;;%QW464;MU210_403_1
;Период ШИМ (запись)@1;мс;;%QW465;MU210_403_1
;Период ШИМ (запись)@2;мс;;%QW466;MU210_403_1
;Период ШИМ (запись)@3;мс;;%QW467;MU210_403_1
;Период ШИМ (запись)@4;мс;;%QW468;MU210_403_1
;Период ШИМ (запись)@5;мс;;%QW469;MU210_403_1
;Период ШИМ (запись)@6;мс;;%QW470;MU210_403_1
;Период ШИМ (запись)@7;мс;;%QW471;MU210_403_1
;Период ШИМ (запись)@8;мс;;%QW472;MU210_403_1
;Период ШИМ (запись)@9;мс;;%QW473;MU210_403_1
;Период ШИМ (запись)@10;мс;;%QW474;MU210_403_1
;Период ШИМ (запись)@11;мс;;%QW475;MU210_403_1
;Период ШИМ (запись)@12;мс;;%QW476;MU210_403_1
;Период ШИМ (запись)@13;мс;;%QW477;MU210_403_1
;Период ШИМ (запись)@14;мс;;%QW478;MU210_403_1
;Период ШИМ (запись)@15;мс;;%QW479;MU210_403_1
;Период ШИМ (запись)@16;мс;;%QW480;MU210_403_1
;Период ШИМ (запись)@17;мс;;%QW481;MU210_403_1
;Период ШИМ (запись)@18;мс;;%QW482;MU210_403_1
;Период ШИМ (запись)@19;мс;;%QW483;MU210_403_1
;Период ШИМ (запись)@20;мс;;%QW484;MU210_403_1
;Период ШИМ (запись)@21;мс;;%QW485;MU210_403_1
;Период ШИМ (запись)@22;мс;;%QW486;MU210_403_1
;Период ШИМ (запись)@23;мс;;%QW487;MU210_403_1
;Коэффициент заполнения ШИМ (чтение);;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW736;MU210_403_1
;Коэффициент заполнения ШИМ (чтение)@1;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW737;MU210_403_1
;Коэффициент заполнения ШИМ (чтение)@2;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW738;MU210_403_1
;Коэффициент заполнения ШИМ (чтение)@3;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW739;MU210_403_1
;Коэффициент заполнения ШИМ (чтение)@4;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW740;MU210_403_1
;Коэффициент заполнения ШИМ (чтение)@5;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW741;MU210_403_1
;Коэффициент заполнения ШИМ (чтение)@6;;Значение 0...1000 соответствует коэффициенту заполнения 0...100%;%IW742;MU210_403_1
