folder_title;parent_title;foldertype;parentqueueSize;parentdiscardOldest;parentsamplingInterval;title;devpropname;r;calc;w;calc_out;chan;dataType;accessLevel;objectId;did;prop;cslink;csdid;csprop;;ChosePLC
;FireBurnOff;;;;;fResponseTime;fResponseTime;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireBurnOff.fResponseTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.FireBurnOff";d1021;fResponseTime;;;;;
PGasL;stBurnProts;;;;;;;;;;;;;;;;;;;;d1023;
;PGasL;;;;;bSoundOn;bSoundOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL.bSoundOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL";d1023;bSoundOn;;;;;
;PGasL;;;;;bCtrlOn;bCtrlOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL.bCtrlOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL";d1023;bCtrlOn;;;;;
;PGasL;;;;;bCheck;bCheck;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL.bCheck";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL";d1023;bCheck;;;;;
;PGasL;;;;;bOff;bOff;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL.bOff";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL";d1023;bOff;;;;;
;PGasL;;;;;bTriggered;bTriggered;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL.bTriggered";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL";d1023;bTriggered;;;;;
;PGasL;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL";d1023;bCtrl;;;;;
;PGasL;;;;;bInWork;bInWork;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL.bInWork";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PGasL";d1023;bInWork;;;;;
;PGasL;;;;;fValue;fValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PGasL.fValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PGasL";d1023;fValue;;;;;
;PGasL;;;;;fResponseTime;fResponseTime;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PGasL.fResponseTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PGasL";d1023;fResponseTime;;;;;
PAirL;stBurnProts;;;;;;;;;;;;;;;;;;;;d1022;
;PAirL;;;;;bSoundOn;bSoundOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL.bSoundOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL";d1022;bSoundOn;;;;;
;PAirL;;;;;bCtrlOn;bCtrlOn;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL.bCtrlOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL";d1022;bCtrlOn;;;;;
;PAirL;;;;;bCheck;bCheck;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL.bCheck";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL";d1022;bCheck;;;;;
;PAirL;;;;;bOff;bOff;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL.bOff";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL";d1022;bOff;;;;;
;PAirL;;;;;bTriggered;bTriggered;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL.bTriggered";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL";d1022;bTriggered;;;;;
;PAirL;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL";d1022;bCtrl;;;;;
;PAirL;;;;;bInWork;bInWork;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL.bInWork";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[1].stBurnProts.PAirL";d1022;bInWork;;;;;
;PAirL;;;;;fValue;fValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PAirL.fValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PAirL";d1022;fValue;;;;;
;PAirL;;;;;fResponseTime;fResponseTime;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PAirL.fResponseTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stProtectionList.BurnProtectionList.PAirL";d1022;fResponseTime;;;;;
Burn[2];Group[1];;;;;;;;;;;;;;;;;;;;d0175;
;Burn[2];;;;;bFireBurnErr;bFireBurnErr;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bFireBurnErr";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;bFireBurnErr;;;;;
;Burn[2];;;;;bFireBurn;bFireBurn;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bFireBurn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;bFireBurn;;;;;
;Burn[2];;;;;bFireIgn;bFireIgn;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bFireIgn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;bFireIgn;;;;;
;Burn[2];;;;;bBurnStarted;bBurnStarted;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bBurnStarted";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;bBurnStarted;;;;;
;Burn[2];;;;;bIgnProc;bIgnProc;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bIgnProc";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;bIgnProc;;;;;
;Burn[2];;;;;fIgnRemainingTimeStep;fIgnRemainingTimeStep;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].fIgnRemainingTimeStep";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;fIgnRemainingTimeStep;;;;;
;Burn[2];;;;;fIgnStepTime;fIgnStepTime;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].fIgnStepTime";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;fIgnStepTime;;;;;
;Burn[2];;;;;sIgnCurrentProblem;sIgnCurrentProblem;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].sIgnCurrentProblem";String;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;sIgnCurrentProblem;;;;;
;Burn[2];;;;;iFailIgnCount;iFailIgnCount;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].iFailIgnCount";Int16;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;iFailIgnCount;;;;;
;Burn[2];;;;;eBurnIgn;eBurnIgn;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].eBurnIgn";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;eBurn;;;;;
;Burn[2];;;;;eBurnProtections;eBurnProtections;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].eBurnProtections";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;eBurnProtections;;;;;
;Burn[2];;;;;bStartBurnVirt;bStartBurnVirt;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bStartBurnVirt";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;bStartBurnVirt;;;;;
;Burn[2];;;;;bStopBurnVirt;bStopBurnVirt;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bStopBurnVirt";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d0175;bStopBurnVirt;;;;;
Spark;Burn[2];;;;;;;;;;;;;;;;;;;;;
;Spark;;;;;bStart;bStart;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Spark.bStart";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Spark";d0175;bSpark;;;;;
;Burn[2];;;;;bPgNorm;bPgNorm;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bPgNorm";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d1178;bP;;;;d1178;
;Burn[2];;;;;bPaNorm;bPaNorm;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].bPaNorm";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2]";d1179;bP;;;;d1179;
DamperGas;Burn[2];;;;;;;;;;;;;;;;;;;;d0178;
;DamperGas;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bH;;;;;
;DamperGas;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bL;;;;;
;DamperGas;;;;;bClose;bClose;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bClose";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bClose;;;;;
;DamperGas;;;;;bOpen;bOpen;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bOpen";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bOpen;;;;;
;DamperGas;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bOpenManual;;;;;
;DamperGas;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bCloseManual;;;;;
;DamperGas;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bAuto;;;;;
;DamperGas;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bBlockOpenOut;;;;;
;DamperGas;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;bBlockCloseOut;;;;;
;DamperGas;;;;;State;State;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.State";String;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas";d0178;State;;;;;
fPosition;DamperGas;;;;;;;;;;;;;;;;;;;;d0029;
;fPosition;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.fPosition.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.fPosition";d0029;fNormValue;;;;;
;fPosition;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.fPosition.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperGas.fPosition";d0029;fInValue;;;;;
;fPosition;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperGas_fPosition.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperGas_fPosition";d0029;fNormL;;;;;
;fPosition;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperGas_fPosition.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperGas_fPosition";d0029;fNormH;;;;;
;fPosition;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperGas_fPosition.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperGas_fPosition";d0029;fTFilter;;;;;
DamperAir;Burn[2];;;;;;;;;;;;;;;;;;;;d0179;
;DamperAir;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bH;;;;;
;DamperAir;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bL;;;;;
;DamperAir;;;;;bClose;bClose;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bClose";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bClose;;;;;
;DamperAir;;;;;bOpen;bOpen;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bOpen";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bOpen;;;;;
;DamperAir;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bOpenManual;;;;;
;DamperAir;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bCloseManual;;;;;
;DamperAir;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bAuto;;;;;
;DamperAir;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bBlockOpenOut;;;;;
;DamperAir;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;bBlockCloseOut;;;;;
;DamperAir;;;;;State;State;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.State";String;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir";d0179;State;;;;;
fPosition;DamperAir;;;;;;;;;;;;;;;;;;;;d0032;
;fPosition;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.fPosition.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.fPosition";d0032;fNormValue;;;;;
;fPosition;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.fPosition.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].DamperAir.fPosition";d0032;fInValue;;;;;
;fPosition;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperAir_fPosition.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperAir_fPosition";d0032;fNormL;;;;;
;fPosition;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperAir_fPosition.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperAir_fPosition";d0032;fNormH;;;;;
;fPosition;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperAir_fPosition.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Group1_Burn2_DamperAir_fPosition";d0032;fTFilter;;;;;
Valve2;Burn[2];;;;;;;;;;;;;;;;;;;;d0177;
;Valve2;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2";d0177;bH;;;;;
;Valve2;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2";d0177;bL;;;;;
;Valve2;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2";d0177;bCtrl;;;;;
;Valve2;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2";d0177;bOpenManual;;;;;
;Valve2;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2";d0177;bCloseManual;;;;;
;Valve2;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2";d0177;bAuto;;;;;
;Valve2;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2";d0177;bBlockOpenOut;;;;;
;Valve2;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].Valve2";d0177;bBlockCloseOut;;;;;
ValveIgn;Burn[2];;;;;;;;;;;;;;;;;;;;d0176;
;ValveIgn;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn";d0176;bH;;;;;
;ValveIgn;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn";d0176;bL;;;;;
;ValveIgn;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn";d0176;bCtrl;;;;;
;ValveIgn;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn";d0176;bOpenManual;;;;;
;ValveIgn;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn";d0176;bCloseManual;;;;;
;ValveIgn;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn";d0176;bAuto;;;;;
;ValveIgn;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn";d0176;bBlockOpenOut;;;;;
;ValveIgn;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Group[1].Burn[2].ValveIgn";d0176;bBlockCloseOut;;;;;
